,FIPS,state,county,year,commodity,harvested_area_acre,FIPS_ST,production_bushel&tons,is_chesapeake,harvested_area,conv_factor_production_kg,production_kg,average_yield_raw,average_yield,yield_nitrogen_content,yield_nitrogen,residue_ratio,residue_nitrogen_content,dry_matter,residue_nitrogen,domestic_crop_nitrogen_area,domestic_crop_nitrogen,fertilizer_nitrogen_application_rate,fertilizer_nitrogen_application_area,fertilizer_nitrogen,biological_nitrogen_fixation_rate,biological_nitrogen_fixation_area,biological_nitrogen_fixation,total_new_input_nitrogen,crop_processing_ratio,domestic_crop_processing_nitrogen,nitrogen_waste2,nitrogen_recycling_rate1,nitrogen_recycling1,nitrogen_loss2,export_crop_processing_nitrogen,import_crop_processing_nitrogen,selfloop_crop_processing_nitrogen,processed_crop_nitrogen,diet_composition_broiler_ratio,diet_composition_layer_ratio,diet_composition_pig_ratio,diet_composition_cowbeef_ratio,diet_composition_cowmilk_ratio,nitrogen_content_diet_broiler,nitrogen_content_diet_layer,nitrogen_content_diet_pig,nitrogen_content_diet_cowbeef,nitrogen_content_diet_cowmilk,feed-crop_ratio,feed_nitrogen,recycled_nitrogen_crop_share,nitrogen_recycling1_total,nitrogen_recycling1_from_crop,nitrogen_recycling2_total,nitrogen_recycling2_from_manure,recycled_manure_appl_rate,limit_recycled_manure_appl_rate,nitrogen_recycling2_from_manure_limit,excess_recycled_nitrogen_manure,total_recycled_nitrogen_input,total_nitrogen_input,nitrogen_loss1,category,nitrogen_in_harvest,nue
959,54003,WEST VIRGINIA,BERKELEY,2017.0,other_hay,15894.0,54,25184.0,True,6432.0792839999995,1000.0,25184000.0,1.5844972945765698,3915.3746227360716,1.65,64.60368127514518,0.0,0.0,87.0,0.0,64.60368127514518,415535.99999999994,50.0,88.81107336101674,571239.8651552,0.0,0.0,0.0,571239.8651552,1.0,415535.99999999994,0.0,0.0,0.0,0.0,415535.99999999994,300693.9073896841,0.0,300693.9073896841,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.2800951117926913,84222.89360569474,-0.0,49941.960727272715,-0.0,191728.29957178154,-0.0,-0.0,0.0,0.0,-0.0,0.0,571239.8651552,155703.86515520007,6,415535.99999999994,0.7274282229709285
960,54003,WEST VIRGINIA,BERKELEY,2017.0,soybean,1932.0,54,93224.0,True,781.853352,27.27272727272727,2542472.727272727,48.25258799171843,3251.853714982509,4.8,156.08897831916042,0.87,2.0,87.0,56.58225464069565,212.67123295985607,166277.71636363634,0.0,0.0,0.0,5.3,286.68310103519667,166277.71636363634,166277.71636363634,0.7339449541284404,122038.6909090909,44239.02545454544,0.35,15483.658909090902,28755.366545454533,0.0,0.0,122038.6909090909,122038.6909090909,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.2800951117926913,34182.440773215516,0.0,49941.960727272715,0.0,191728.29957178154,0.0,0.0,0.0,0.0,0.0,0.0,166277.71636363634,0.0,1,122038.69090909089,0.7339449541284403
961,54003,WEST VIRGINIA,BERKELEY,2017.0,wheat_grain,428.0,54,23488.0,True,173.20560799999998,27.27272727272727,640581.8181818181,54.87850467289719,3698.3895936084136,2.3,85.06296065299351,1.32,0.75,88.0,36.6140569767233,121.6770176297168,21075.141818181815,1.25,76.89850467289719,13319.252256159998,0.0,0.0,0.0,13319.252256159998,0.6990881458966566,14733.381818181817,6341.759999999998,0.35,2219.615999999999,4122.143999999999,14733.381818181817,130916.31223768964,0.0,130916.31223768964,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.2800951117926913,36669.01911170256,0.2749926872618598,49941.960727272715,13733.67398751899,191728.29957178154,52723.880323391095,271.0105997931318,663.6,52723.880323391095,0.0,66457.55431091008,13319.252256159998,58701.66474888826,6,14733.381818181817,1.1061718431954617
962,54023,WEST VIRGINIA,GRANT,2017.0,alfalfa_hay,193.0,54,442.0,True,78.104398,1000.0,442000.0,2.290155440414508,5659.0923343394825,2.59,146.5704914593926,0.0,0.0,87.0,0.0,146.5704914593926,11447.800000000001,0.0,0.0,0.0,75.0,192.54481865284976,11447.800000000001,11447.800000000001,1.0,11447.800000000001,0.0,0.0,0.0,0.0,0.0,0.0,11447.800000000001,11447.800000000001,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,3.01781975103632,34547.39694591359,0.0,1743.5269090909085,0.0,557223.6500465403,0.0,0.0,0.0,0.0,0.0,0.0,11447.800000000001,0.0,1,11447.800000000001,1.0
963,54023,WEST VIRGINIA,GRANT,2017.0,corn_grain,243.0,54,28950.0,True,98.338698,25.454545454545453,736909.0909090908,119.1358024691358,7493.581935659661,1.2,89.92298322791594,0.845,0.8,84.5,50.65661388505931,140.57959711297525,13824.414545454543,1.0,133.55123456790122,13133.254523699998,0.0,0.0,0.0,13133.254523699998,0.6396588486140725,8842.90909090909,4981.505454545453,0.35,1743.5269090909085,3237.9785454545445,8842.90909090909,180261.79073134612,0.0,180261.79073134612,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,3.01781975103632,543997.5924262322,0.1756084336575206,1743.5269090909085,306.17802954519277,557223.6500465403,97853.17238159935,885.9134948128336,257.6,28453.090909090908,69400.08147250843,28759.2689386361,13133.254523699998,28068.10891688156,6,8842.90909090909,0.673321991510281
964,54023,WEST VIRGINIA,GRANT,2017.0,corn_silage,343.0,54,6187.0,True,138.807298,1000.0,6187000.0,18.037900874635568,44572.584360802124,0.37,164.91856213496786,0.0,0.0,35.0,0.0,164.91856213496786,22891.9,7.0,141.5434081632653,19647.258036854,0.0,0.0,0.0,19647.258036854,1.0,22891.9,0.0,0.0,0.0,0.0,0.0,0.0,22891.9,22891.9,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,3.01781975103632,69083.62795874834,0.8243915663424793,1743.5269090909085,1437.3488795457156,557223.6500465403,459370.47766494093,2946.399565197872,312.8,48768.36363636364,410602.1140285773,50205.712515909356,19647.258036854,46961.07055276335,1,22891.9,1.1651447727239983
965,54023,WEST VIRGINIA,GRANT,2017.0,other_hay,16295.0,54,26673.0,True,6594.35837,1000.0,26673000.0,1.6368824792881251,4044.8211188134137,1.65,66.73954846042132,0.0,0.0,87.0,0.0,66.73954846042132,440104.49999999994,50.0,91.7472629640994,605014.3314519,0.0,0.0,0.0,605014.3314519,1.0,440104.49999999994,0.0,0.0,0.0,0.0,0.0,0.0,440104.49999999994,440104.49999999994,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,3.01781975103632,1328156.052619964,-0.0,1743.5269090909085,-0.0,557223.6500465403,-0.0,-0.0,0.0,0.0,-0.0,0.0,605014.3314519,164909.8314519,1,440104.49999999994,0.7274282229709286
966,54023,WEST VIRGINIA,GRANT,2017.0,soybean,,54,,True,,27.27272727272727,,,,4.8,,0.87,2.0,87.0,,,,0.0,,,5.3,,,,,,,0.35,,,0.0,0.0,0.0,0.0,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,3.01781975103632,0.0,,1743.5269090909085,,557223.6500465403,,,0.0,,,,,,0,,
967,54023,WEST VIRGINIA,GRANT,2017.0,wheat_grain,,54,,True,,27.27272727272727,,,,2.3,,1.32,0.75,88.0,,,,1.25,,,0.0,,,,,,,0.35,,,0.0,1007.1797860436911,0.0,1007.1797860436911,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,3.01781975103632,3039.487051167186,,1743.5269090909085,,557223.6500465403,,,663.6,,,,,,3,,
968,54025,WEST VIRGINIA,GREENBRIER,2017.0,alfalfa_hay,781.0,54,2835.0,True,316.05976599999997,1000.0,2835000.0,3.6299615877080664,8969.822498697922,2.59,232.31840271627618,0.0,0.0,87.0,0.0,232.31840271627618,73426.5,0.0,0.0,0.0,75.0,305.18902048655565,73426.5,73426.5,1.0,73426.5,0.0,0.0,0.0,0.0,0.0,13.694228802642957,73426.5,73440.19422880265,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,0.7076215289750626,51967.8625284109,0.0,13453.430817214172,0.0,201394.3603505083,0.0,0.0,0.0,0.0,0.0,0.0,73426.5,0.0,4,73426.5,1.0
969,54025,WEST VIRGINIA,GREENBRIER,2017.0,corn_grain,1410.0,54,186712.0,True,570.60726,25.454545454545453,4752669.090909091,132.41985815602837,8329.142343735848,1.2,99.94970812483018,0.845,0.8,84.5,56.305002243654336,156.25471036848452,89160.07214545454,1.0,148.4426609929078,84702.460056272,0.0,0.0,0.0,84702.460056272,0.6396588486140725,57032.02909090909,32128.04305454545,0.35,11244.815069090908,20883.22798545454,0.0,0.0,57032.02909090909,57032.02909090909,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.7076215289750626,40357.09162585934,0.19383831169225937,13453.430817214172,2607.7903160774085,201394.3603505083,39037.942794685034,60.91026535340928,257.6,39037.942794685034,0.0,41645.73311076244,84702.460056272,37188.12102157991,1,57032.02909090909,0.6733219915102809
970,54025,WEST VIRGINIA,GREENBRIER,2017.0,corn_silage,1645.0,54,33948.0,True,665.70847,1000.0,33948000.0,20.6370820668693,50995.29528293368,0.37,188.6825925468546,0.0,0.0,35.0,0.0,188.6825925468546,125607.59999999999,7.0,161.93918297872338,107804.285733816,0.0,0.0,0.0,107804.285733816,1.0,125607.59999999999,0.0,0.0,0.0,0.0,0.0,67.46672774108545,125607.59999999999,125675.06672774108,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,0.7076215289750626,88930.38287192716,0.7741733266244519,13453.430817214172,10415.287290274615,201394.3603505083,155914.14191595663,208.5173934438326,312.8,155914.14191595663,0.0,166329.42920623123,107804.285733816,148526.11494004726,4,125607.59999999999,1.165144772723998
971,54025,WEST VIRGINIA,GREENBRIER,2017.0,other_hay,22801.0,54,44833.0,True,9227.245486,1000.0,44833000.0,1.9662734090610061,4858.763112786225,1.65,80.1695913609727,0.0,0.0,87.0,0.0,80.1695913609727,739744.5,50.0,110.20962457786939,1016931.2608999,0.0,0.0,0.0,1016931.2608999,1.0,739744.5,0.0,0.0,0.0,0.0,0.0,938.9425604027035,739744.5,740683.4425604027,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.7076215289750626,524123.5501111051,-0.0,13453.430817214172,-0.0,201394.3603505083,-0.0,-0.0,0.0,0.0,-0.0,0.0,1016931.2608999,277186.7608999,4,739744.5,0.7274282229709286
972,54025,WEST VIRGINIA,GREENBRIER,2017.0,soybean,224.364570835191,54,12030.11118046424,True,90.7972007130101,27.27272727272727,328093.94128538837,53.618586640851895,3613.4807979644756,4.8,173.44707830229484,0.87,2.0,87.0,62.87456588458188,236.3216441868767,21457.3437600644,0.0,0.0,0.0,5.3,318.5641088092934,21457.3437600644,21457.3437600644,0.7339449541284404,15748.509181698642,5708.834578365757,0.35,1998.0921024280149,3710.742475937742,0.0,0.0,15748.509181698642,15748.509181698642,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.7076215289750626,11143.984146231405,0.0,13453.430817214172,0.0,201394.3603505083,0.0,0.0,0.0,0.0,0.0,0.0,21457.3437600644,0.0,1,15748.509181698644,0.7339449541284405
973,54025,WEST VIRGINIA,GREENBRIER,2017.0,wheat_grain,46.426266799649305,54,2227.7634465105693,True,18.78806020608288,27.27272727272727,60757.1849048337,47.98497919560048,3233.8189381127686,2.3,74.37783557659367,1.32,0.75,88.0,32.01480748731641,106.39264306391007,1998.9113833690285,1.25,67.23895209783518,1263.28948020805,0.0,0.0,0.0,1263.28948020805,0.6990881458966566,1397.415252811175,601.4961305578536,0.35,210.52364569524875,390.9724848626048,0.0,0.0,1397.415252811175,1397.415252811175,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.7076215289750626,988.8411178073172,0.031988361683288585,13453.430817214172,430.35321086214765,201394.3603505083,6442.275639866613,305.2799069300487,663.6,6442.275639866613,0.0,6872.628850728761,1263.28948020805,6137.006947567783,1,1397.415252811175,1.1061718431954612
974,54027,WEST VIRGINIA,HAMPSHIRE,2017.0,alfalfa_hay,274.0,54,949.0,True,110.88396399999999,1000.0,949000.0,3.4635036496350367,8558.496339470692,2.59,221.66505519229088,0.0,0.0,87.0,0.0,221.66505519229088,24579.09999999999,0.0,0.0,0.0,75.0,291.1940693430657,24579.09999999999,24579.09999999999,1.0,24579.09999999999,0.0,0.0,0.0,0.0,24579.09999999999,0.0,0.0,0.0,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,54.01103426150972,0.0,0.0,5284.195761763729,0.0,328719.4860139303,0.0,0.0,0.0,0.0,0.0,0.0,24579.09999999999,0.0,2,24579.09999999999,1.0
975,54027,WEST VIRGINIA,HAMPSHIRE,2017.0,corn_grain,534.0,54,62611.0,True,216.10232399999998,25.454545454545453,1593734.5454545454,117.24906367041199,7374.907016060343,1.2,88.4988841927241,0.845,0.8,84.5,49.85437142856792,138.35325562129202,29898.460072727266,1.0,131.43620037453184,28403.668358665996,0.0,0.0,0.0,28403.668358665996,0.6396588486140725,19124.81454545454,10773.645527272725,0.35,3770.7759345454538,7002.869592727271,0.0,0.0,19124.81454545454,19124.81454545454,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,54.01103426150972,1032951.0136595647,0.15967739280464635,5284.195761763729,843.7666023077944,328719.4860139303,52489.0704907878,216.2471068908861,257.6,52489.0704907878,0.0,53332.83709309559,28403.668358665996,51838.04537903433,1,19124.81454545454,0.6733219915102809
976,54027,WEST VIRGINIA,HAMPSHIRE,2017.0,corn_silage,796.0,54,14039.0,True,322.13005599999997,1000.0,14039000.0,17.636934673366834,43581.77617552086,0.37,161.2525718494272,0.0,0.0,35.0,0.0,161.2525718494272,51944.3,7.0,138.39702638190954,44581.84185863799,0.0,0.0,0.0,44581.84185863799,1.0,51944.3,0.0,0.0,0.0,0.0,51944.3,0.0,0.0,0.0,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,54.01103426150972,0.0,0.7864762090846331,5284.195761763729,4155.894250773023,328719.4860139303,258530.05521248496,714.5303033510891,312.8,113176.72727272726,145353.3279397577,117332.62152350029,44581.84185863799,109970.16338213829,2,51944.3,1.1651447727239985
977,54027,WEST VIRGINIA,HAMPSHIRE,2017.0,other_hay,22552.0,54,40792.0,True,9126.478672,1000.0,40792000.0,1.8087974459028024,4469.631877314269,1.65,73.74892597568544,0.0,0.0,87.0,0.0,73.74892597568544,673067.9999999999,50.0,101.38309684285207,925270.6710375999,0.0,0.0,0.0,925270.6710375999,1.0,673067.9999999999,0.0,0.0,0.0,0.0,673067.9999999999,0.0,0.0,0.0,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,54.01103426150972,0.0,-0.0,5284.195761763729,-0.0,328719.4860139303,-0.0,-0.0,0.0,0.0,-0.0,0.0,925270.6710375999,252202.67103760003,2,673067.9999999999,0.7274282229709286
978,54027,WEST VIRGINIA,HAMPSHIRE,2017.0,soybean,153.74235663937066,54,8243.447869836846,True,62.21737933896035,27.27272727272727,224821.30554100487,53.61858664085189,3613.4807979644747,4.8,173.44707830229478,0.87,2.0,87.0,62.87456588458186,236.32164418687665,14703.313382381719,0.0,0.0,0.0,5.3,318.5641088092933,14703.313382381719,14703.313382381719,0.7339449541284403,10791.422665968234,3911.8907164134853,0.35,1369.1617507447197,2542.7289656687653,0.0,0.0,10791.422665968234,10791.422665968234,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,54.01103426150972,582855.8993420429,0.0,5284.195761763729,0.0,328719.4860139303,0.0,0.0,0.0,0.0,0.0,0.0,14703.313382381719,0.0,1,10791.422665968234,0.7339449541284403
979,54027,WEST VIRGINIA,HAMPSHIRE,2017.0,wheat_grain,31.812882226353395,54,1526.540491783656,True,12.874228056654049,27.27272727272727,41632.92250319062,47.98497919560049,3233.818938112769,2.3,74.37783557659368,1.32,0.75,88.0,32.01480748731641,106.3926430639101,1369.7231503549713,1.25,67.23895209783518,865.6496035979674,0.0,0.0,0.0,865.6496035979674,0.6990881458966565,957.557217573384,412.16593278158723,0.35,144.25807647355552,267.9078563080317,0.0,0.0,957.557217573384,957.557217573384,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,54.01103426150972,51718.655685711965,0.05384639811072048,5284.195761763729,284.53490868291163,328719.4860139303,17700.360310657503,1224.057361617755,663.6,9595.922111549142,8104.438199108361,9880.457020232054,865.6496035979674,9376.383473475049,1,957.557217573384,1.1061718431954612
980,54031,WEST VIRGINIA,HARDY,2017.0,alfalfa_hay,397.0,54,853.0,True,160.66034199999999,1000.0,853000.0,2.1486146095717884,5309.337633552405,2.59,137.51184470900728,0.0,0.0,87.0,0.0,137.51184470900728,22092.699999999997,0.0,0.0,0.0,75.0,180.6447732997481,22092.699999999997,22092.699999999997,1.0,22092.699999999997,0.0,0.0,0.0,0.0,0.0,0.0,22092.699999999997,22092.699999999997,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,4.6173120913628125,102008.89084085119,0.0,49921.845828067715,0.0,855112.1734570478,0.0,0.0,0.0,0.0,0.0,0.0,22092.699999999997,0.0,1,22092.699999999997,1.0
981,54031,WEST VIRGINIA,HARDY,2017.0,corn_grain,4458.0,54,658210.0,True,1804.090188,25.454545454545453,16754436.363636363,147.64692687303724,9286.917292205995,1.2,111.44300750647193,0.845,0.8,84.5,62.779560895312535,174.22256840178446,314313.2261818182,1.0,165.51220502467476,298598.94507926,0.0,0.0,0.0,298598.94507926,0.6396588486140725,201053.23636363636,113259.98981818181,0.35,39640.99643636363,73618.99338181817,201053.23636363636,8842.90909090909,0.0,8842.90909090909,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,4.6173120913628125,40830.471068276674,0.39595243743013003,49921.845828067715,19766.67653663458,855112.1734570478,338583.7493564942,167.08933346439824,257.6,338583.7493564942,0.0,358350.4258931288,298598.94507926,342636.1447905706,6,201053.23636363633,0.6733219915102809
982,54031,WEST VIRGINIA,HARDY,2017.0,corn_silage,2686.0,54,44585.0,True,1086.986596,1000.0,44585000.0,16.59903201787044,41017.06512671662,0.37,151.76314096885147,0.0,0.0,35.0,0.0,151.76314096885147,164964.5,7.0,130.25260424422933,141582.83490756998,0.0,0.0,0.0,141582.83490756998,1.0,164964.5,0.0,0.0,0.0,0.0,0.0,0.0,164964.5,164964.5,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,4.6173120913628125,761692.5804956207,0.5891473637324397,49921.845828067715,29411.323862263387,855112.1734570478,503787.0826877364,412.63275573827997,312.8,381900.36363636365,121886.71905137273,411311.68749862706,141582.83490756998,387930.02240619704,1,164964.5,1.1651447727239983
983,54031,WEST VIRGINIA,HARDY,2017.0,other_hay,19029.0,54,36765.0,True,7700.769894,1000.0,36765000.0,1.9320510799306323,4774.19797060099,1.65,78.77426651491632,0.0,0.0,87.0,0.0,78.77426651491632,606622.4999999999,50.0,108.29146303011194,833927.6382795001,0.0,0.0,0.0,833927.6382795001,1.0,606622.4999999999,0.0,0.0,0.0,0.0,0.0,0.0,606622.4999999999,606622.4999999999,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,4.6173120913628125,2800965.4041427374,-0.0,49921.845828067715,-0.0,855112.1734570478,-0.0,-0.0,0.0,0.0,-0.0,0.0,833927.6382795001,227305.13827950018,1,606622.4999999999,0.7274282229709284
984,54031,WEST VIRGINIA,HARDY,2017.0,soybean,1452.0,54,60880.0,True,587.604072,27.27272727272727,1660363.6363636362,41.92837465564738,2825.650323886177,4.8,135.6312155465365,0.87,2.0,87.0,49.166315635619476,184.79753118215598,108587.78181818181,0.0,0.0,0.0,5.3,249.1090523415978,108587.78181818181,108587.78181818181,0.7339449541284404,79697.45454545454,28890.32727272727,0.35,10111.614545454544,18778.712727272727,0.0,0.0,79697.45454545454,79697.45454545454,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,4.6173120913628125,367988.0205235654,0.0,49921.845828067715,0.0,855112.1734570478,0.0,0.0,0.0,0.0,0.0,0.0,108587.78181818181,0.0,1,79697.45454545456,0.7339449541284405
985,54031,WEST VIRGINIA,HARDY,2017.0,wheat_grain,37.32094842758083,54,1790.844933857545,True,15.103265335363975,27.27272727272727,48841.22546884213,47.98497919560049,3233.8189381127695,2.3,74.37783557659368,1.32,0.75,88.0,32.01480748731642,106.3926430639101,1606.8763179249058,1.25,67.23895209783518,1015.527734405433,0.0,0.0,0.0,1015.527734405433,0.6990881458966565,1123.3481857833688,483.52813214153707,0.35,169.23484624953795,314.2932858919991,1123.3481857833688,0.0,0.0,0.0,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,4.6173120913628125,0.0,0.014900198837430276,49921.845828067715,743.8454291697481,855112.1734570478,12741.34141281718,751.0782091347508,663.6,11257.355171155745,1483.986241661436,12001.200600325494,1015.527734405433,11409.852016806022,2,1123.3481857833688,1.1061718431954615
986,54037,WEST VIRGINIA,JEFFERSON,2017.0,alfalfa_hay,881.0,54,2885.0,True,356.528366,1000.0,2885000.0,3.2746878547105562,8091.922761623966,2.59,209.5807995260607,0.0,0.0,87.0,0.0,209.5807995260607,74721.5,0.0,0.0,0.0,75.0,275.31938138479,74721.5,74721.5,1.0,74721.5,0.0,0.0,0.0,0.0,74721.50000000001,117248.47197007007,0.0,117248.47197007007,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,0.5525375286889823,64784.18094490193,0.0,228282.8003527272,0.0,135256.4151579701,0.0,0.0,0.0,0.0,0.0,0.0,74721.5,0.0,6,74721.5,1.0
987,54037,WEST VIRGINIA,JEFFERSON,2017.0,corn_grain,10767.0,54,1763656.0,True,4357.254162,25.454545454545453,44893061.81818181,163.80198755456487,10303.062467573773,1.2,123.63674961088527,0.845,0.8,84.5,69.6487022807987,193.28545189168398,842193.8397090908,1.0,183.62202804866723,800087.8459499361,0.0,0.0,0.0,800087.8459499361,0.6396588486140725,538716.7418181817,303477.09789090906,0.35,106216.98426181817,197260.1136290909,535982.4567833301,154878.85638632334,2734.285034851605,157613.14142117495,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.5525375286889823,87087.17564976308,0.33260296632378433,228282.8003527272,75927.53655801731,135256.4151579701,44986.68489586212,9.19204112295873,257.6,44986.68489586212,0.0,120914.22145387944,800087.8459499361,78808.22769472469,7,538716.7418181818,0.6733219915102809
988,54037,WEST VIRGINIA,JEFFERSON,2017.0,corn_silage,1742.0,54,28954.0,True,704.9630119999999,1000.0,28954000.0,16.621125143513204,41071.65838085134,0.37,151.96513600914994,0.0,0.0,35.0,0.0,151.96513600914994,107129.79999999999,7.0,130.4259690011481,91945.483950068,0.0,0.0,0.0,91945.483950068,1.0,107129.79999999999,0.0,0.0,0.0,0.0,107129.79999999999,56240.97950810359,0.0,56240.97950810359,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,0.5525375286889823,31075.251828455253,0.11994369705873956,228282.8003527272,27381.083049228237,135256.4151579701,16223.154484958675,20.48848442417284,312.8,16223.154484958675,0.0,43604.23753418691,91945.483950068,28419.92148425491,6,107129.79999999999,1.165144772723998
989,54037,WEST VIRGINIA,JEFFERSON,2017.0,other_hay,10340.0,54,18256.0,True,4184.45324,1000.0,18256000.0,1.7655705996131528,4362.816108323868,1.65,71.98646578734382,0.0,0.0,87.0,0.0,71.98646578734382,301224.0,50.0,98.96023210831721,414094.4638768,0.0,0.0,0.0,414094.4638768,1.0,301224.0,0.0,0.0,0.0,0.0,301224.0,415328.35209526005,0.0,415328.35209526005,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.5525375286889823,229484.5012611825,-0.0,228282.8003527272,-0.0,135256.4151579701,-0.0,-0.0,0.0,0.0,-0.0,0.0,414094.4638768,112870.46387679997,6,301224.0,0.7274282229709286
990,54037,WEST VIRGINIA,JEFFERSON,2017.0,soybean,11361.0,54,615517.0,True,4597.637646,27.27272727272727,16786827.27272727,54.17806531115219,3651.1853619721446,4.8,175.25689737466294,0.87,2.0,87.0,63.530625298315314,238.78752267297824,1097858.5036363634,0.0,0.0,0.0,5.3,321.88813943314847,1097858.5036363634,1097858.5036363634,0.7339449541284404,805767.709090909,292090.79454545444,0.35,102231.77809090905,189859.01645454537,805767.709090909,25632.485964672826,0.0,25632.485964672826,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.5525375286889823,14162.910449075347,0.0,228282.8003527272,0.0,135256.4151579701,0.0,0.0,0.0,0.0,0.0,0.0,1097858.5036363634,0.0,6,805767.7090909089,0.7339449541284403
991,54037,WEST VIRGINIA,JEFFERSON,2017.0,wheat_grain,2977.0,54,209884.0,True,1204.750222,27.27272727272727,5724109.09090909,70.50184749748068,4751.282868748117,2.3,109.27950598120668,1.32,0.75,88.0,47.037700400606354,156.31720638181304,188323.18909090906,1.25,98.7907138058448,119018.13438912998,0.0,0.0,0.0,119018.13438912998,0.6990881458966566,131654.50909090906,56668.67999999999,0.35,19834.037999999997,36834.64199999999,130986.28973547737,14151.257255428874,668.2193554316932,14819.476610860567,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.5525375286889823,8188.3169830290735,0.5474533366174761,228282.8003527272,124974.18074548166,135256.4151579701,74046.5757771493,54.72034488066122,663.6,74046.5757771493,0.0,199020.75652263095,119018.13438912998,129715.70182085186,7,131654.50909090906,1.1061718431954617
992,54057,WEST VIRGINIA,MINERAL,2017.0,alfalfa_hay,302.0,54,1139.0,True,122.215172,1000.0,1139000.0,3.771523178807947,9319.628499152299,2.59,241.37837812804455,0.0,0.0,87.0,0.0,241.37837812804455,29500.100000000002,0.0,0.0,0.0,75.0,317.0908112582781,29500.100000000002,29500.100000000002,1.0,29500.100000000002,0.0,0.0,0.0,0.0,29500.1,4986.485949756091,0.0,4986.485949756091,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,5.1078805795220585,25470.374742818745,0.0,14540.260845128743,0.0,169822.9237682256,0.0,0.0,0.0,0.0,0.0,0.0,29500.100000000002,0.0,6,29500.100000000002,1.0
993,54057,WEST VIRGINIA,MINERAL,2017.0,corn_grain,1418.0,54,239632.0,True,573.844748,25.454545454545453,6099723.636363636,168.9929478138223,10629.57125184604,1.2,127.55485502215248,0.845,0.8,84.5,71.85590166247923,199.4107566846317,114430.8154181818,1.0,189.4410944992948,108709.777133792,0.0,0.0,0.0,108709.777133792,0.6396588486140725,73196.68363636362,41234.13178181817,0.35,14431.946123636359,26802.185658181814,73196.68363636362,0.0,0.0,0.0,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,5.1078805795220585,0.0,0.734283135195319,14540.260845128743,10676.668319918872,169822.9237682256,124698.10889256834,193.466741582264,257.6,124698.10889256834,0.0,135374.7772124872,108709.777133792,129653.73892809742,2,73196.68363636362,0.6733219915102809
994,54057,WEST VIRGINIA,MINERAL,2017.0,corn_silage,288.0,54,3226.0,True,116.549568,1000.0,3226000.0,11.20138888888889,27679.210273863908,0.37,102.41307801329646,0.0,0.0,35.0,0.0,102.41307801329646,11936.199999999999,7.0,87.89729861111111,10244.392181492,0.0,0.0,0.0,10244.392181492,1.0,11936.199999999999,0.0,0.0,0.0,0.0,11936.199999999999,892.2486296106501,0.0,892.2486296106501,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,5.1078805795220585,4557.49944729341,0.2171399468714631,14540.260845128743,3157.2714674084705,169822.9237682256,36875.340644589036,281.68662992394405,312.8,36875.340644589036,0.0,40032.61211199751,10244.392181492,38340.804293489506,6,11936.199999999999,1.165144772723998
